id,arr_time,board_from
2860,21:16:48.133109,2
2861,21:17:46.385536,2
2862,21:18:45.791477,2
2863,21:19:47.015967,2
2864,21:20:48.240457,2
2865,21:21:48.240457,2
2866,21:22:47.646398,2
2867,21:23:50.146398,2
2868,21:24:48.969927,2
2869,21:25:47.222354,2
2870,21:26:48.446844,2
2871,21:27:47.852785,2
2872,21:28:46.105212,2
2873,21:29:45.511153,2
2874,21:30:43.203461,2
3563,21:19:49.333418,3
3564,21:21:01.622575,3
3565,21:22:19.544653,3
3566,21:23:30.973224,3
3567,21:24:45.973224,3
3568,21:25:57.401795,3
3569,21:27:09.690952,3
3570,21:28:24.690952,3
3571,21:29:38.765026,3
3572,21:30:56.687104,3
4603,21:23:03.443862,4
4604,21:23:51.830959,4
4605,21:24:43.555097,4
4606,21:25:32.335585,4
4607,21:26:23.183043,4
4608,21:27:13.603211,4
4609,21:28:02.383699,4
4610,21:28:52.383699,4
4611,21:29:43.665750,4
4612,21:30:34.085918,4
6170,21:26:42.646351,5
6171,21:27:16.737260,5
6172,21:27:50.445125,5
6173,21:28:22.877557,5
6174,21:28:55.486253,5
6175,21:29:29.771967,5
6176,21:30:04.057681,5
6874,21:30:38.178666,6
7857,21:48:31.904762,9
