id,arr_time,board_from
2855,21:16:54.691449,2
2856,21:17:52.383757,2
2857,21:18:50.076065,2
2858,21:19:48.899594,2
2859,21:20:48.305535,2
2860,21:21:49.530025,2
2861,21:22:51.385695,2
2862,21:23:54.543590,2
2863,21:24:53.367119,2
2864,21:25:52.773060,2
2865,21:26:53.379121,2
2866,21:27:52.202650,2
2867,21:28:51.026179,2
2868,21:29:49.278606,2
2869,21:30:46.970914,2
3557,21:20:49.637219,3
3558,21:22:01.926376,3
3559,21:23:15.097108,3
3560,21:24:28.267840,3
3561,21:25:40.556997,3
3562,21:26:57.480074,3
3563,21:28:09.769231,3
3564,21:29:29.769231,3
3565,21:30:48.716599,3
4605,21:23:53.929763,4
4606,21:24:44.777221,4
4607,21:25:35.197389,4
4608,21:26:26.479440,4
4609,21:27:17.761491,4
4610,21:28:08.608949,4
4611,21:28:58.608949,4
4612,21:29:50.333087,4
4613,21:30:40.753255,4
6177,21:27:01.286476,5
6178,21:27:34.435647,5
6179,21:28:06.868079,5
6180,21:28:40.017250,5
6181,21:29:12.984283,5
6182,21:29:47.075192,5
6183,21:30:19.683888,5
