id,arr_time,board_from
1985,21:22:10.557981,1
1986,21:22:36.532007,1
1987,21:23:03.198674,1
1988,21:23:29.514463,1
1989,21:23:55.830252,1
1990,21:24:21.692321,1
1991,21:24:47.893194,1
1992,21:25:13.980151,1
1993,21:25:39.954177,1
1994,21:26:06.620844,1
1995,21:26:32.707801,1
1996,21:26:58.681827,1
1997,21:27:25.348494,1
1998,21:27:51.322520,1
1999,21:28:16.854435,1
2000,21:28:42.605508,1
2001,21:29:09.272175,1
2002,21:29:35.938842,1
2003,21:30:02.605509,1
2872,21:26:59.035421,2
2873,21:28:00.891091,2
2874,21:29:01.497152,2
2875,21:30:03.352822,2
3574,21:31:05.909208,3
