id,arr_time,board_from
2862,21:19:46.423560,2
2863,21:20:47.029621,2
2864,21:21:46.435562,2
2865,21:22:48.291232,2
2866,21:23:45.983540,2
2867,21:24:43.675848,2
2868,21:25:45.531518,2
2869,21:26:46.137579,2
2870,21:27:45.543520,2
2871,21:28:44.949461,2
2872,21:29:43.201888,2
2873,21:30:44.426378,2
3564,21:23:08.525594,3
3565,21:24:24.474961,3
3566,21:25:35.903532,3
3567,21:26:49.074264,3
3568,21:28:08.021632,3
3569,21:29:22.095706,3
3570,21:30:35.266438,3
4608,21:26:05.712683,4
4609,21:26:54.493171,4
4610,21:27:43.673499,4
4611,21:28:33.673499,4
4612,21:29:24.955550,4
4613,21:30:14.542327,4
6180,21:29:58.030115,5
6181,21:30:31.549668,5
