id,arr_time,board_from
1927,20:58:27.965968,1
1928,20:58:54.632635,1
1929,20:59:21.299302,1
1930,20:59:46.940328,1
1931,21:00:13.256117,1
1932,21:00:39.007190,1
1933,21:01:05.094147,1
1934,21:01:31.181104,1
1935,21:01:57.381977,1
1936,21:02:23.697766,1
1937,21:02:49.338792,1
1938,21:03:15.654581,1
1939,21:03:41.295607,1
1940,21:04:06.827522,1
1941,21:04:33.143311,1
1942,21:04:58.784337,1
1943,21:05:25.216055,1
1944,21:05:51.531844,1
1945,21:06:17.063759,1
1946,21:06:43.495477,1
1947,21:07:10.162144,1
1948,21:07:36.249101,1
1949,21:08:02.111170,1
1950,21:08:28.312043,1
1951,21:08:54.174112,1
1952,21:09:20.489901,1
1953,21:09:46.921619,1
1954,21:10:12.672692,1
1955,21:10:39.104410,1
1956,21:11:05.191367,1
1957,21:11:31.278324,1
1958,21:11:56.919350,1
1959,21:12:23.006307,1
1960,21:12:49.322096,1
1961,21:13:15.870769,1
1962,21:13:42.302487,1
1963,21:14:08.503360,1
1964,21:14:34.254433,1
1965,21:15:00.005506,1
1966,21:15:25.646532,1
1967,21:15:51.508601,1
1968,21:16:17.709474,1
1969,21:16:44.141192,1
1970,21:17:10.003261,1
1971,21:17:35.754334,1
1972,21:18:01.728360,1
1973,21:18:27.815317,1
1974,21:18:54.016190,1
1975,21:19:19.767263,1
1976,21:19:46.198981,1
1977,21:20:12.630699,1
1978,21:20:38.492768,1
1979,21:21:04.808557,1
1980,21:21:30.340472,1
1981,21:21:55.981498,1
1982,21:22:21.513413,1
1983,21:22:47.264486,1
1984,21:23:12.905512,1
1985,21:23:39.337230,1
1986,21:24:04.978256,1
1987,21:24:30.619282,1
1988,21:24:57.051000,1
1989,21:25:23.025026,1
1990,21:25:48.887095,1
1991,21:26:14.528121,1
1992,21:26:40.843910,1
1993,21:27:07.159699,1
1994,21:27:33.246656,1
1995,21:27:59.678374,1
1996,21:28:25.540443,1
1997,21:28:51.741316,1
1998,21:29:17.715342,1
1999,21:29:44.264015,1
2000,21:30:10.695733,1
2847,21:06:07.398711,2
2848,21:07:08.623201,2
2849,21:08:08.029142,2
2850,21:09:07.435083,2
2851,21:10:09.290753,2
2852,21:11:06.983061,2
2853,21:12:05.806590,2
2854,21:13:08.306590,2
2855,21:14:05.449447,2
2856,21:15:04.855388,2
2857,21:16:07.355388,2
2858,21:17:06.178917,2
2859,21:18:05.584858,2
2860,21:19:02.727715,2
2861,21:20:00.980142,2
2862,21:20:59.803671,2
2863,21:21:59.209612,2
2864,21:22:58.615553,2
2865,21:24:01.115553,2
2866,21:24:59.367980,2
2867,21:25:58.191509,2
2868,21:27:00.691509,2
2869,21:27:57.834366,2
2870,21:28:59.690036,2
2871,21:29:57.942463,2
2872,21:30:56.194890,2
3554,21:09:40.894289,3
3555,21:10:54.968363,3
3556,21:12:05.556598,3
3557,21:13:23.478676,3
3558,21:14:39.428043,3
3559,21:15:58.375411,3
3560,21:17:13.375411,3
3561,21:18:28.375411,3
3562,21:19:41.546143,3
3563,21:20:52.974714,3
3564,21:22:05.263871,3
3565,21:23:22.186948,3
3566,21:24:38.136315,3
3567,21:25:52.210389,3
3568,21:27:06.284463,3
3569,21:28:19.455195,3
3570,21:29:38.402563,3
3571,21:30:57.349931,3
4595,21:13:46.844428,4
4596,21:14:35.231525,4
4597,21:15:23.231525,4
4598,21:16:12.411853,4
4599,21:17:01.592181,4
4600,21:17:52.874232,4
4601,21:18:44.156283,4
4602,21:19:36.330196,4
4603,21:20:24.717293,4
4604,21:21:15.564751,4
4605,21:22:05.564751,4
4606,21:22:54.345239,4
4607,21:23:45.192697,4
4608,21:24:36.474748,4
4609,21:25:28.198886,4
4610,21:26:17.785663,4
4611,21:27:06.965991,4
4612,21:27:57.386159,4
4613,21:28:47.386159,4
4614,21:29:35.386159,4
4615,21:30:25.806327,4
6156,21:16:36.779181,5
6157,21:17:10.677486,5
6158,21:17:43.286182,5
6159,21:18:16.435353,5
6160,21:18:48.867785,5
6161,21:19:23.153499,5
6162,21:19:57.439213,5
6163,21:20:30.406246,5
6164,21:21:03.373279,5
6165,21:21:37.464188,5
6166,21:22:11.172053,5
6167,21:22:44.691606,5
6168,21:23:17.124038,5
6169,21:23:50.831903,5
6170,21:24:24.922812,5
6171,21:24:57.889845,5
6172,21:25:31.409398,5
6173,21:26:05.500307,5
6174,21:26:37.932739,5
6175,21:27:11.831044,5
6176,21:27:45.921953,5
6177,21:28:18.708838,5
6178,21:28:52.607143,5
6179,21:29:25.940476,5
6180,21:29:59.460029,5
6181,21:30:33.358334,5
6873,21:21:16.755974,6
6874,21:22:33.679051,6
6875,21:23:46.849783,6
6876,21:25:00.020515,6
6877,21:26:15.020515,6
6878,21:27:30.020515,6
6879,21:28:44.094589,6
6880,21:29:58.168663,6
6881,21:31:16.090741,6
7396,21:26:07.288091,7
7397,21:27:54.430948,7
7398,21:29:43.521857,7
7399,21:31:23.521857,7
7831,21:28:40.756883,8
7832,21:30:33.964430,8
7868,21:48:15.238096,9
