id,waiting_time,ride_time
13218,1.05555555,3.0833333333333335
14002,1.8445166,3.3
6181,4.1971544666666665,3.3333333333333335
6182,2.947154466666667,3.3333333333333335
6185,0.27736216666666663,3.0833333333333335
10783,2.8647127,3.4166666666666665
1,0.7374821166666667,9.25
2,0.3008009,9.25
7862,6.671617166666667,4.166666666666667
7864,5.661413083333333,4.166666666666667
7866,4.67375275,4.166666666666667
14003,0.09013063333333333,6.433333333333334
14519,4.383333333333334,3.1333333333333333
14001,3.431818183333333,6.533333333333333
4613,0.49310061666666666,10.1
6879,0.7068859,3.5166666666666666
3,8.70309975,3.1666666666666665
14,3.93132415,3.1666666666666665
2007,0.20332658333333334,10.583333333333334
3574,4.879382183333333,3.9166666666666665
10300,1.34848485,11.05
10784,1.7411172000000001,7.966666666666667
11566,7.530381433333333,4.55
11568,6.463646483333333,4.55
11570,5.413712616666667,4.55
11575,2.8038643333333337,4.55
11578,1.2329813833333332,4.55
9608,2.5883799333333335,3.9
4611,1.60800745,13.7
4612,1.0365788833333334,13.7
6184,0.5511716833333333,10.45
6877,3.8566874833333333,7.116666666666666
6878,2.2693859,7.116666666666666
7396,8.265066016666667,3.6
7398,4.343497383333333,3.6
7399,2.3434973833333337,3.6
7400,0.4204204666666667,3.6
2006,1.1742003666666667,13.683333333333334
2876,3.9297961,10.433333333333334
3570,8.1521862,7.016666666666667
3575,4.0098169666666665,7.016666666666667
2010,7.130286833333333,3.85
2014,3.1249192333333338,3.85
4616,10.247178266666667,4.583333333333333
4620,8.021437266666666,4.583333333333333
4621,7.471986716666667,4.583333333333333
4623,6.370049983333333,4.583333333333333
4627,4.156485816666667,4.583333333333333
4633,0.7913490500000001,4.583333333333333
4634,0.24490096666666666,4.583333333333333
26,0.45448305,6.633333333333334
4614,0.9406144333333334,15.3
4615,0.37881668333333335,15.3
10782,3.9883082,12.233333333333333
10785,0.6300060833333333,12.233333333333333
11567,6.992747016666667,8.816666666666666
11569,5.94281315,8.816666666666666
11571,4.887396833333333,8.816666666666666
11572,4.3665635,8.816666666666666
11574,3.31932825,8.816666666666666
13220,10.905362133333334,4.266666666666667
13224,6.3314543500000005,4.266666666666667
13226,4.10895775,4.266666666666667
7867,4.181141916666666,11.7
7871,2.188085033333333,11.7
7872,1.6905725999999999,11.7
9607,3.8383799333333335,7.533333333333333
10306,2.6149317499999998,3.6333333333333333
6183,1.7706838833333334,13.9
6875,7.083333333333333,10.566666666666666
6876,5.443989066666666,10.566666666666666
7395,10.30588235,7.05
7397,6.304281700000001,7.05
2005,2.2051282,17.55
3572,6.498841933333334,10.883333333333333
6186,9.574516633333333,3.8666666666666667
6187,8.384040449999999,3.8666666666666667
18,2.1729379833333335,10.783333333333333
2009,8.182918416666666,7.616666666666666
2881,8.338845433333335,3.7666666666666666
2882,7.088845433333334,3.7666666666666666
2019,0.23455626666666665,6.3
4619,8.576992816666666,8.016666666666667
4622,6.922536166666666,8.016666666666667
4626,4.708972,8.016666666666667
10781,5.1510989,16.316666666666666
11564,8.602836866666667,12.9
11576,2.2830310000000003,12.9
11580,0.16343206666666665,12.9
13222,8.643670333333334,8.35
13223,7.49424505,8.35
13225,5.23255325,8.35
13229,0.8218078166666667,8.35
14007,6.706013516666667,4.083333333333333
14008,4.981875583333333,4.083333333333333
14009,3.3152089166666667,4.083333333333333
7898,0.8408366166666668,3.4166666666666665
7868,3.6735277,15.866666666666667
9605,6.354202716666666,11.7
10302,9.64022275,7.8
10786,12.194041166666667,4.166666666666667
10790,7.670192733333334,4.166666666666667
10794,3.3077739833333335,4.166666666666667
35,4.744205583333334,3.1666666666666665
7878,10.007419983333333,4.933333333333334
7879,9.512370483333333,4.933333333333334
7887,5.519308383333334,4.933333333333334
7893,2.5141575166666663,4.933333333333334
7897,0.49334918333333333,4.933333333333334
2878,1.4282326166666666,18.083333333333332
2879,0.17823261666666665,18.083333333333332
3569,9.00688705,14.666666666666666
3571,7.339178066666666,14.666666666666666
3573,5.692390316666666,14.666666666666666
3579,0.6399015499999999,14.666666666666666
6190,4.5615296333333335,7.65
6193,0.7140945999999999,7.65
6881,9.316909216666666,3.783333333333333
6883,6.083532433333334,3.783333333333333
6884,4.388617183333333,3.783333333333333
6885,2.85015565,3.783333333333333
19,1.7304601,14.566666666666666
2017,0.17328175,11.4
3583,8.290091516666667,3.783333333333333
4624,5.8236019,11.25
