id,waiting_time,ride_time,avg_waiting
4768,0.221613733333333,3.16666666666667,16.1115604806002
2074,0.01960785,3.25,
14477,3.44398906666667,3.16666666666667,
4764,1.44134078333333,6.58333333333333,
4767,0.777169283333333,6.3,
11143,4.99637681666667,3.41666666666667,
11144,3.93254703333333,3.41666666666667,
1,0.565217383333333,9.33333333333333,
8136,2.51362995,4.16666666666667,
8137,2.01362995,4.16666666666667,
13663,0.913043483333333,9.38333333333333,
14478,1.62580725,6.3,
15015,4.08333333333333,3.23333333333333,
6388,2.86904763333333,6.8,
6390,0.502100866666667,6.8,
7109,7.02083333333333,3.46666666666667,
7111,3.79502686666667,3.46666666666667,
7113,0.4781409,3.46666666666667,
3685,7.92380673333333,3.91666666666667,
3687,6.27701898333333,3.91666666666667,
11953,8.44710593333333,4.6,
11954,7.92354571666667,4.6,
11961,4.23898658333333,4.6,
22,0.457844016666667,4.75,
25,0.631016416666667,3.3,
9923,9.83333333333333,3.76666666666667,
9925,7.28297596666667,3.76666666666667,
9926,6.06346376666667,3.76666666666667,
6391,0.15294475,9.18333333333333,
4765,0.876369033333333,13.8,
4766,0.317709816666667,13.8,
7110,5.4079301,7.21666666666667,
7112,2.0406409,7.21666666666667,
7646,10.1269230833333,3.75,
7647,8.20384616666667,3.75,
7649,4.26866098333333,3.75,
2072,2,13.65,
2967,5,10.4,
3686,7.11735511666667,7.01666666666667,
3691,2.97597666666667,7.01666666666667,
3692,2.14953038333333,7.01666666666667,
3694,0.475626466666667,7.01666666666667,
2971,0.867965366666667,10.8,
4771,9.02413413333333,4.58333333333333,
4778,5.1831708,4.58333333333333,
10645,1.27586206666667,15.1666666666667,
11955,7.39444518333333,8.66666666666667,
11962,3.71542636666667,8.66666666666667,
13664,11.87667985,4.06666666666667,
13667,8.56452368333333,4.06666666666667,
13673,1.7632464,4.06666666666667,
6,7.40043548333333,8.63333333333333,
12,4.80084213333333,8.63333333333333,
2076,9.70687525,3.88333333333333,
8135,3.00143483333333,11.6666666666667,
10652,0.07749285,3.73333333333333,
6387,4.05952381666667,13.9,
6389,1.67857145,13.9,
7648,6.35199431666667,7.1,
7650,2.38186853333333,7.1,
7651,0.254208966666667,7.1,
2968,3.75,14.3666666666667,
3689,4.60931,10.9833333333333,
6397,3.00096426666667,3.96666666666667,
2,0.1341829,20.2833333333333,
4770,9.57662031666667,7.81666666666667,
4776,6.29483088333333,7.81666666666667,
4785,1.30542663333333,7.81666666666667,
4787,0.1911427,7.81666666666667,
5,7.82962003333333,11.7833333333333,
14,3.92363228333333,11.7833333333333,
15,3.48884966666667,11.7833333333333,
20,1.31997706666667,11.7833333333333,
2085,0.85484445,7.03333333333333,
11146,1.6725879,16.05,
11952,8.98186528333333,12.6333333333333,
11956,6.87088496666667,12.6333333333333,
11959,5.30281638333333,12.6333333333333,
11960,4.77090148333333,12.6333333333333,
11968,0.578478733333333,12.6333333333333,
13668,7.40173298333333,8.03333333333333,
13670,5.2255059,8.03333333333333,
8164,0.672167466666667,3.41666666666667,
8133,4.00145983333333,15.6833333333333,
8139,1.01838336666667,15.6833333333333,
8141,0.00051235,15.6833333333333,
9924,8.59876543333333,11.5166666666667,
11155,4.20708233333333,4.01666666666667,
8144,9.91526676666667,4.83333333333333,
8157,3.39325328333333,4.83333333333333,
8159,2.4080077,4.83333333333333,
2073,1,21.35,
6393,8.1471006,7.7,
7114,10.7570882666667,3.73333333333333,
7115,9.19458826666667,3.73333333333333,
7116,7.555244,3.73333333333333,
7118,4.42948088333333,3.73333333333333,
3695,0.36917485,14.2833333333333,
4773,7.93420778333333,11.15,
4774,7.38475723333333,11.15,
4775,6.83830915,11.15,
4781,3.52206016666667,11.15,
7121,0.1770042,3.33333333333333,
36,4.37939886666667,4.66666666666667,
9,6.10343973333333,15.0333333333333,
2077,8.67594741666667,10.2833333333333,
2080,5.6720499,10.2833333333333,
24,1.06579903333333,14.1833333333333,
26,0.2054845,14.1833333333333,
2973,8.83680793333333,7.83333333333333,
2979,1.40285803333333,7.83333333333333,
11145,2.80895153333333,19.7,
11965,2.16633641666667,16.2833333333333,
11966,1.6508725,16.2833333333333,
11969,0.0630148166666667,16.2833333333333,
13671,4.08914226666667,11.6833333333333,
13672,2.93971698333333,11.6833333333333,
13674,0.699416616666667,11.6833333333333,
14479,12.9547546166667,7.61666666666667,
14480,11.3922546166667,7.61666666666667,
14482,8.29129308333333,7.61666666666667,
14484,5.06212641666667,7.61666666666667,
14485,3.2439446,7.61666666666667,
14486,1.45823031666667,7.61666666666667,
15016,13.4212121166667,3.65,
15018,3.53885918333333,3.65,
8145,9.40506268333333,7.98333333333333,
8151,6.39370416666667,7.98333333333333,
9935,6.3308668,3.88333333333333,
11147,0.5736868,20.45,
11957,6.35275025,17.0333333333333,
11958,5.82364971666667,17.0333333333333,
11963,3.19729165,17.0333333333333,
11964,2.67915693333333,17.0333333333333,
11967,1.11323808333333,17.0333333333333,
13665,10.77777875,12.4333333333333,
13666,9.71394896666667,12.4333333333333,
