id,arr_time,board_from
2853,21:09:40.147409,2
2854,21:10:40.753470,2
2855,21:11:39.576999,2
2856,21:12:41.432669,2
2857,21:13:43.288339,2
2858,21:14:44.512829,2
2859,21:15:47.012829,2
2860,21:16:46.418770,2
2861,21:17:45.242299,2
2862,21:18:44.065828,2
2863,21:19:42.318255,2
2864,21:20:42.924316,2
2865,21:21:40.616624,2
2866,21:22:39.440153,2
2867,21:23:38.263682,2
2868,21:24:40.119352,2
2869,21:25:42.619352,2
2870,21:26:42.025293,2
2871,21:27:40.848822,2
2872,21:28:39.672351,2
2873,21:29:40.278412,2
2874,21:30:43.436307,2
3558,21:13:42.728156,3
3559,21:14:56.802230,3
3560,21:16:09.091387,3
3561,21:17:23.165461,3
3562,21:18:42.112829,3
3563,21:19:57.112829,3
3564,21:21:08.541400,3
3565,21:22:26.463478,3
3566,21:23:46.463478,3
3567,21:25:06.463478,3
3568,21:26:17.892049,3
3569,21:27:33.841416,3
3570,21:28:48.841416,3
3571,21:30:04.790783,3
4595,21:16:41.826468,4
4596,21:17:31.006796,4
4597,21:18:22.730934,4
4598,21:19:12.317711,4
4599,21:20:01.498039,4
4600,21:20:50.678367,4
4601,21:21:39.858695,4
4602,21:22:32.032608,4
4603,21:23:21.619385,4
4604,21:24:12.039553,4
4605,21:25:00.039553,4
4606,21:25:48.426650,4
4607,21:26:37.207138,4
4608,21:27:25.594235,4
4609,21:28:13.981332,4
4610,21:29:02.368429,4
4611,21:29:54.092567,4
4612,21:30:46.266480,4
6161,21:20:03.308265,5
6162,21:20:36.275298,5
6163,21:21:09.983163,5
6164,21:21:42.950196,5
6165,21:22:16.283529,5
6166,21:22:49.616862,5
6167,21:23:22.403747,5
6168,21:23:55.190632,5
6169,21:24:29.088937,5
6170,21:25:03.179846,5
6171,21:25:37.270755,5
6172,21:26:09.879451,5
6173,21:26:43.970360,5
6174,21:27:17.303693,5
6175,21:27:50.090578,5
6176,21:28:23.610131,5
6177,21:28:56.943464,5
6178,21:29:30.092635,5
6179,21:30:04.183544,5
6867,21:24:02.939508,6
6868,21:25:20.861586,6
6869,21:26:36.810953,6
6870,21:27:48.239524,6
6871,21:29:01.410256,6
6872,21:30:19.332334,6
7388,21:27:39.413826,7
7389,21:29:21.108741,7
7390,21:31:01.108741,7
7867,21:39:21.904762,9
