id,arr_time,board_from
2856,21:11:46.601912,2
2857,21:12:44.294220,2
2858,21:13:44.294220,2
2859,21:14:41.437077,2
2860,21:15:40.843018,2
2861,21:16:39.095445,2
2862,21:17:40.319935,2
2863,21:18:42.819935,2
2864,21:19:44.675605,2
2865,21:20:44.675605,2
2866,21:21:46.531275,2
2867,21:22:48.386945,2
2868,21:23:46.639372,2
2869,21:24:46.639372,2
2870,21:25:46.639372,2
2871,21:26:47.863862,2
2872,21:27:48.469923,2
2873,21:28:47.293452,2
2874,21:29:47.293452,2
2875,21:30:47.899513,2
3560,21:14:33.120156,3
3561,21:15:45.409313,3
3562,21:17:04.356681,3
3563,21:18:18.430755,3
3564,21:19:33.430755,3
3565,21:20:52.378123,3
3566,21:22:06.452197,3
3567,21:23:25.399565,3
3568,21:24:43.321643,3
3569,21:25:57.395717,3
3570,21:27:17.395717,3
3571,21:28:35.317795,3
3572,21:29:49.391869,3
3573,21:31:03.465943,3
4603,21:17:36.136739,4
4604,21:18:25.723516,4
4605,21:19:16.143684,4
4606,21:20:04.530781,4
4607,21:20:54.530781,4
4608,21:21:42.917878,4
4609,21:22:34.642016,4
4610,21:23:23.422504,4
4611,21:24:13.009281,4
4612,21:25:04.733419,4
4613,21:25:53.513907,4
4614,21:26:41.901004,4
4615,21:27:31.487781,4
4616,21:28:22.335239,4
4617,21:29:10.722336,4
4618,21:30:02.446474,4
6164,21:20:14.192670,5
6165,21:20:48.283579,5
6166,21:21:21.250612,5
6167,21:21:54.770165,5
6168,21:22:28.103498,5
6169,21:23:02.001803,5
6170,21:23:35.709668,5
6171,21:24:08.318364,5
6172,21:24:41.467535,5
6173,21:25:15.753249,5
6174,21:25:49.651554,5
6175,21:26:23.742463,5
6176,21:26:57.833372,5
6177,21:27:30.265804,5
6178,21:28:03.414975,5
6179,21:28:36.564146,5
6180,21:29:09.351031,5
6181,21:29:43.441940,5
6182,21:30:17.532849,5
6877,21:26:15.755479,6
6878,21:27:29.829553,6
6879,21:28:48.776921,6
6880,21:30:07.724289,6
