id,waiting_time,ride_time
13204,1.0172413833333334,3.0833333333333335
4614,1.60800745,3.25
4617,0.937822,3.1666666666666665
6183,1.67334495,3.3833333333333333
4618,0.3791627833333333,6.3
6185,0.03965425,3.1333333333333333
2874,2.6504532000000003,3.4166666666666665
2,0.2948717833333333,9.25
7872,4.173437266666666,4.166666666666667
7873,3.6632331833333334,4.166666666666667
7879,0.6822952666666667,4.166666666666667
14508,3.2868421,3.0833333333333335
13990,3.525862066666667,6.433333333333334
13991,1.7714761,6.433333333333334
13992,0.04733816666666667,6.433333333333334
4615,1.0615593666666667,10.1
4616,0.5060038166666667,10.1
6182,3.0066782833333336,6.85
6184,0.43877705,6.85
6878,3.7633972,3.466666666666667
3,8.700854683333334,3.1666666666666665
4,8.275322766666667,3.1666666666666665
3576,0.7247404333333333,3.966666666666667
10774,0.6146510166666667,7.916666666666667
11552,9.131907316666666,4.5
11554,8.0847582,4.5
11555,7.566623483333333,4.5
11560,4.951002433333333,4.5
11568,0.7588368166666667,4.5
9606,7.5306733,3.816666666666667
6181,4.1971544666666665,10.6
6876,7.045614033333334,7.216666666666667
7400,8.345098033333333,3.75
7403,2.478794166666667,3.75
2003,2.125,13.683333333333334
3573,3.22578275,7.016666666666667
9,6.108889933333333,7.016666666666667
10,5.6741073166666665,7.016666666666667
2010,5.1369225499999995,3.85
4619,10.1943143,4.583333333333333
4620,9.626132483333333,4.583333333333333
10295,1.4122807,15.216666666666667
10770,5.1510989,12.133333333333333
11563,3.371708716666667,8.716666666666667
11564,2.853574,8.716666666666667
11565,2.3159395833333334,8.716666666666667
11569,0.23252103333333332,8.716666666666667
13206,10.704407166666666,4.216666666666667
7830,1.2809523833333332,3.0833333333333335
7868,6.176470583333333,11.616666666666667
9604,10.12851405,7.45
9608,4.964883833333333,7.45
9609,3.6661825333333335,7.45
10302,0.14726203333333335,3.6333333333333333
6877,5.458312449999999,10.416666666666666
6879,2.0967305333333335,10.416666666666666
6880,0.4018152833333334,10.416666666666666
7399,10.30588235,6.95
7401,6.493246183333333,6.95
7402,4.606453733333334,6.95
7404,0.55571725,6.95
2005,0.030701750000000003,17.45
3572,4.0591160833333335,10.783333333333333
3574,2.3710819,10.783333333333333
3575,1.5377485666666668,10.783333333333333
6188,6.844548666666666,3.7666666666666666
5,7.84054015,10.833333333333334
13,4.379057,10.833333333333334
14,3.9442743833333336,10.833333333333334
18,2.2030303,10.833333333333334
2011,4.105994716666666,7.666666666666667
2878,8.234630416666667,3.816666666666667
2880,5.76210295,3.816666666666667
2883,2.0535810833333334,3.816666666666667
1,0.7222222166666667,20.15
2006,0.23582994999999998,16.983333333333334
4623,7.980717483333334,7.766666666666667
4631,3.51026895,7.766666666666667
10771,4.0275034,16.066666666666666
10772,2.9405468833333335,16.066666666666666
10773,1.7640763,16.066666666666666
11558,6.0012257,12.65
11562,3.9036236166666667,12.65
11566,1.7978048666666666,12.65
11567,1.2769715333333334,12.65
13208,8.4911521,8.15
13209,7.314681516666667,8.15
13212,3.8864715333333333,8.15
13213,2.73704625,8.15
13214,1.6844146666666666,8.15
13215,0.5349893833333332,8.15
7904,0.27698331666666665,3.433333333333333
7867,6.666666666666667,15.783333333333333
7874,3.1730371,15.783333333333333
9607,6.214883833333333,11.616666666666667
10300,3.9329763166666667,7.8
7883,10.170405200000001,4.966666666666667
7887,8.1823447,4.966666666666667
7,6.9728571,14.233333333333333
2877,9.484630416666667,7.216666666666667
2884,0.7877583,7.216666666666667
3578,10.036225183333332,3.4
3581,7.5677046,3.4
3582,6.720246966666666,3.4
2004,1.0723684166666667,21.283333333333335
2872,5.150843883333334,18.033333333333335
2873,3.9162759833333336,18.033333333333335
2875,1.4004532,18.033333333333335
3571,4.878788216666666,14.616666666666667
6192,1.8252053,7.6
6881,10.655981950000001,3.8333333333333335
6886,2.3794756333333336,3.8333333333333335
6887,0.7665723999999999,3.8333333333333335
4632,2.9638208666666666,10.966666666666667
25,0.8369909166666667,13.066666666666666
3587,3.0136922,3.5
11557,6.522059033333333,16.3
11561,4.419087533333334,16.3
13205,11.88087775,11.8
13207,9.640577383333333,11.8
13994,9.640571249999999,7.583333333333333
13999,1.23783365,7.583333333333333
14509,10.803508766666665,3.65
14510,4.553508766666667,3.65
7876,2.1950361333333333,18.983333333333334
7877,1.6874219166666669,18.983333333333334
7880,0.17724476666666666,18.983333333333334
10301,2.1472620333333334,11.0
10777,9.822462766666666,7.366666666666666
11570,12.986753833333333,3.2
11553,8.605591533333333,16.7
11556,7.03752295,16.7
11559,5.485761783333333,16.7
13210,6.138210933333334,12.2
13211,5.062942116666666,12.2
13993,11.394957216666667,7.983333333333333
13995,7.886185283333333,7.983333333333333
13996,6.34772375,7.983333333333333
13997,4.562009466666667,7.983333333333333
13998,2.776295183333333,7.983333333333333
9617,4.9238163166666675,3.8
7895,4.193918283333334,8.066666666666666
7898,2.671075633333333,8.066666666666666
37,3.958021733333333,6.916666666666667
2018,7.0005951,3.75
19,1.7682476833333332,17.533333333333335
20,1.3257698,17.533333333333335
21,0.8909871833333334,17.533333333333335
2007,8.0982895,14.366666666666667
2008,7.088188483333334,14.366666666666667
2013,2.13550355,14.366666666666667
2014,1.0828719666666666,14.366666666666667
2881,4.51210295,10.516666666666667
2882,3.2300516666666668,10.516666666666667
3584,5.11379535,6.7
4643,7.4915436,3.3
4652,2.4718579333333333,3.3
3577,0.48162748333333333,17.15
4621,9.0736463,14.016666666666667
4622,8.530168033333334,14.016666666666667
4624,7.44017695,14.016666666666667
4627,5.770406633333334,14.016666666666667
