id,arr_time,board_from
1958,21:12:45.654281,1
1959,21:13:12.085999,1
1960,21:13:38.286872,1
1961,21:14:04.373829,1
1962,21:14:30.922502,1
1963,21:14:56.454417,1
1964,21:15:22.541374,1
1965,21:15:48.973092,1
1966,21:16:15.060049,1
1967,21:16:41.034075,1
1968,21:17:06.675101,1
1969,21:17:32.426174,1
1970,21:17:58.067200,1
1971,21:18:23.818273,1
1972,21:18:50.366946,1
1973,21:19:16.118019,1
1974,21:19:42.204976,1
1975,21:20:08.405849,1
1976,21:20:34.379875,1
1977,21:21:00.020901,1
1978,21:21:26.569574,1
1979,21:21:52.320647,1
1980,21:22:18.407604,1
1981,21:22:44.608477,1
1982,21:23:11.275144,1
1983,21:23:37.706862,1
1984,21:24:03.457935,1
1985,21:24:29.209008,1
1986,21:24:55.409881,1
1987,21:25:22.076548,1
1988,21:25:48.392337,1
1989,21:26:14.366363,1
1990,21:26:40.340389,1
1991,21:27:05.981415,1
1992,21:27:32.297204,1
1993,21:27:57.938230,1
1994,21:28:23.579256,1
1995,21:28:49.780129,1
1996,21:29:16.328802,1
1997,21:29:42.644591,1
1998,21:30:08.395664,1
2859,21:18:41.847408,2
2860,21:19:43.703078,2
2861,21:20:41.395386,2
2862,21:21:43.895386,2
2863,21:22:42.718915,2
2864,21:23:40.971342,2
2865,21:24:40.377283,2
2866,21:25:37.520140,2
2867,21:26:35.772567,2
2868,21:27:33.464875,2
2869,21:28:35.320545,2
2870,21:29:37.176215,2
2871,21:30:36.582156,2
3557,21:21:26.512295,3
3558,21:22:41.512295,3
3559,21:23:57.461662,3
3560,21:25:16.409030,3
3561,21:26:33.332107,3
3562,21:27:53.332107,3
3563,21:29:12.279475,3
3564,21:30:23.708046,3
4597,21:25:04.291471,4
4598,21:25:54.711639,4
4599,21:26:43.098736,4
4600,21:27:34.380787,4
4601,21:28:23.161275,4
4602,21:29:11.548372,4
4603,21:30:01.548372,4
6163,21:28:46.967022,5
6164,21:29:19.753907,5
6165,21:29:52.720940,5
6166,21:30:26.054273,5
7840,22:11:30.476191,9
