id,arr_time,board_from
2855,21:13:11.506547,2
2856,21:14:09.758974,2
2857,21:15:10.983464,2
2858,21:16:12.207954,2
2859,21:17:14.707954,2
2860,21:18:12.400262,2
2861,21:19:11.806203,2
2862,21:20:11.212144,2
2863,21:21:08.904452,2
2864,21:22:08.904452,2
2865,21:23:07.727981,2
2866,21:24:07.133922,2
2867,21:25:06.539863,2
2868,21:26:09.039863,2
2869,21:27:06.732171,2
2870,21:28:04.424479,2
2871,21:29:07.582374,2
2872,21:30:08.188435,2
3559,21:15:32.604006,3
3560,21:16:50.526084,3
3561,21:18:02.815241,3
3562,21:19:14.243812,3
3563,21:20:28.317886,3
3564,21:21:41.488618,3
3565,21:23:00.435986,3
3566,21:24:15.435986,3
3567,21:25:34.383354,3
3568,21:26:50.332721,3
3569,21:28:00.920956,3
3570,21:29:17.844033,3
3571,21:30:33.793400,3
4599,21:18:56.192634,4
4600,21:19:46.192634,4
4601,21:20:37.916772,4
4602,21:21:27.916772,4
4603,21:22:16.303869,4
4604,21:23:05.890646,4
4605,21:23:57.614784,4
4606,21:24:47.614784,4
4607,21:25:36.001881,4
4608,21:26:27.726019,4
4609,21:27:18.573477,4
4610,21:28:10.297615,4
4611,21:29:01.145073,4
4612,21:29:52.427124,4
4613,21:30:43.709175,4
6175,21:26:30.723528,5
6176,21:27:03.872699,5
6177,21:27:36.481395,5
6178,21:28:09.814728,5
6179,21:28:43.148061,5
6180,21:29:16.855926,5
6181,21:29:50.005097,5
6182,21:30:23.154268,5
7867,21:43:17.619049,9
