id,arr_time,board_from
1967,21:14:11.169316,1
1968,21:14:37.601034,1
1969,21:15:03.463103,1
1970,21:15:29.437129,1
1971,21:15:56.103796,1
1972,21:16:21.744822,1
1973,21:16:48.060611,1
1974,21:17:13.701637,1
1975,21:17:40.250310,1
1976,21:18:06.337267,1
1977,21:18:32.311293,1
1978,21:18:58.173362,1
1979,21:19:24.374235,1
1980,21:19:50.575108,1
1981,21:20:16.437177,1
1982,21:20:42.078203,1
1983,21:21:08.052229,1
1984,21:21:33.693255,1
1985,21:22:00.241928,1
1986,21:22:26.557717,1
1987,21:22:52.989435,1
1988,21:23:18.740508,1
1989,21:23:44.491581,1
1990,21:24:10.132607,1
1991,21:24:36.799274,1
1992,21:25:03.000147,1
1993,21:25:28.974173,1
1994,21:25:54.725246,1
1995,21:26:20.587315,1
1996,21:26:47.253982,1
1997,21:27:12.785897,1
1998,21:27:38.986770,1
1999,21:28:05.653437,1
2000,21:28:31.294463,1
2001,21:28:57.843136,1
2002,21:29:23.705205,1
2003,21:29:49.792162,1
2004,21:30:15.766188,1
2865,21:21:57.230346,2
2866,21:22:57.230346,2
2867,21:23:55.482773,2
2868,21:24:55.482773,2
2869,21:25:56.088834,2
2870,21:26:57.944504,2
2871,21:27:56.768033,2
2872,21:28:56.768033,2
2873,21:29:56.173974,2
2874,21:30:58.029644,2
3566,21:25:38.020699,3
3567,21:26:49.449270,3
3568,21:28:09.449270,3
3569,21:29:24.449270,3
3570,21:30:43.396638,3
4613,21:28:42.045073,4
4614,21:29:33.769211,4
4615,21:30:24.189379,4
7863,21:57:34.761905,9
