id,arr_time,board_from
2859,21:13:47.886902,2
2860,21:14:51.044797,2
2861,21:15:51.650858,2
2862,21:16:53.506528,2
2863,21:17:54.731018,2
2864,21:18:52.423326,2
2865,21:19:54.278996,2
2866,21:20:54.278996,2
2867,21:21:54.278996,2
2868,21:22:53.102525,2
2869,21:23:53.102525,2
2870,21:24:53.708586,2
2871,21:25:50.851443,2
2872,21:26:50.851443,2
2873,21:27:54.009338,2
2874,21:28:56.509338,2
2875,21:29:53.652195,2
2876,21:30:56.152195,2
3561,21:17:51.967543,3
3562,21:19:07.916910,3
3563,21:20:21.990984,3
3564,21:21:35.161716,3
3565,21:22:49.235790,3
3566,21:24:02.406522,3
3567,21:25:18.355889,3
3568,21:26:30.645046,3
3569,21:27:47.568123,3
3570,21:29:06.515491,3
3571,21:30:17.944062,3
4606,21:20:06.549378,4
4607,21:20:56.549378,4
4608,21:21:48.273516,4
4609,21:22:39.120974,4
4610,21:23:27.901462,4
4611,21:24:18.748920,4
4612,21:25:06.748920,4
4613,21:25:57.169088,4
4614,21:26:46.349416,4
4615,21:27:34.736513,4
4616,21:28:26.910426,4
4617,21:29:17.330594,4
4618,21:30:05.717691,4
6169,21:23:41.362551,5
6170,21:24:15.453460,5
6171,21:24:48.602631,5
6172,21:25:21.935964,5
6173,21:25:55.834269,5
6174,21:26:28.801302,5
6175,21:27:01.409998,5
6176,21:27:35.308303,5
6177,21:28:08.457474,5
6178,21:28:41.790807,5
6179,21:29:15.689112,5
6180,21:29:49.208665,5
6181,21:30:22.357836,5
6876,21:29:32.857966,6
6877,21:30:52.857966,6
7868,21:44:00.476191,9
