id,arr_time,board_from
2851,21:15:30.686167,2
2852,21:16:28.378475,2
2853,21:17:28.378475,2
2854,21:18:30.878475,2
2855,21:19:30.284416,2
2856,21:20:31.508906,2
2857,21:21:32.114967,2
2858,21:22:32.721028,2
2859,21:23:30.973455,2
2860,21:24:32.197945,2
2861,21:25:29.890253,2
2862,21:26:31.745923,2
2863,21:27:34.245923,2
2864,21:28:37.403818,2
2865,21:29:35.656245,2
2866,21:30:33.908672,2
3557,21:19:21.684728,3
3558,21:20:36.684728,3
3559,21:21:54.606806,3
3560,21:23:06.895963,3
3561,21:24:20.970037,3
3562,21:25:40.970037,3
3563,21:26:59.917405,3
3564,21:28:17.839483,3
3565,21:29:31.913557,3
3566,21:30:43.342128,3
4605,21:22:29.830923,4
4606,21:23:21.112974,4
4607,21:24:12.395025,4
4608,21:25:00.395025,4
4609,21:25:52.119163,4
4610,21:26:43.843301,4
4611,21:27:32.230398,4
4612,21:28:23.512449,4
4613,21:29:14.794500,4
4614,21:30:04.381277,4
6169,21:25:51.310241,5
6170,21:26:25.208546,5
6171,21:26:59.299455,5
6172,21:27:33.007320,5
6173,21:28:06.340653,5
6174,21:28:38.773085,5
6175,21:29:12.863994,5
6176,21:29:46.197327,5
6177,21:30:20.095632,5
6871,21:30:24.637741,6
