id,waiting_time,ride_time,avg_waiting
2,0.126637566666667,3.16666666666667,18.9239386033997
4612,0.891890233333333,3.25,
4614,0.771362933333333,3.16666666666667,
4615,0.206391183333333,3.16666666666667,
13214,0.913043483333333,6.33333333333333,
14001,0.0684523833333333,3.25,
6179,2.71835443333333,3.38333333333333,
6181,0.212088783333333,3.38333333333333,
1999,1.97959183333333,6.5,
2870,0.919703116666667,3.33333333333333,
13999,3.29761905,6.43333333333333,
14000,1.63095238333333,6.43333333333333,
14520,3.07017543333333,3.18333333333333,
6876,7.07083333333333,3.51666666666667,
6877,5.3466954,3.51666666666667,
6878,3.52851358333333,3.51666666666667,
6880,0.276266083333333,3.51666666666667,
2867,4.83333333333333,7.35,
3566,6.98458676666667,4.01666666666667,
3569,4.49010096666667,4.01666666666667,
3570,3.66365468333333,4.01666666666667,
3573,1.18857758333333,4.01666666666667,
3575,0.486723666666667,3.08333333333333,
10784,2.82143591666667,7.91666666666667,
11568,6.87927066666667,4.5,
11576,2.66501641666667,4.5,
13,4.36585026666667,4.75,
15,3.4847759,4.75,
7867,6.49748743333333,7.83333333333333,
7871,4.48969931666667,7.83333333333333,
24,1.23982025,3.25,
25,0.805037633333333,3.25,
4611,1.44134078333333,13.85,
6178,3.98417721666667,10.6,
6180,1.52787825,10.6,
7399,2.31884531666667,3.7,
10782,4.99637681666667,11.9833333333333,
10783,3.8852657,11.9833333333333,
11564,8.98186528333333,8.56666666666667,
11578,1.61191808333333,8.56666666666667,
11580,0.53946265,8.56666666666667,
11581,0.0239987333333333,8.56666666666667,
13218,8.34086836666667,4.06666666666667,
13220,6.15344308333333,4.06666666666667,
13222,3.97953005,4.06666666666667,
13224,1.78146241666667,4.06666666666667,
2869,2.23549258333333,12.1833333333333,
4617,9.60559991666667,4.83333333333333,
4632,1.28260568333333,4.83333333333333,
4634,0.171460283333333,4.83333333333333,
7869,5.48736065,11.5166666666667,
7880,0.00365678333333333,11.5166666666667,
9612,7.44676378333333,7.35,
9613,6.21219588333333,7.35,
10312,1.96280728333333,3.68333333333333,
4,8.2607718,8.68333333333333,
18,2.17849636666667,8.68333333333333,
2012,0.6096671,3.93333333333333,
4613,0.326918483333333,17.05,
6879,1.88916931666667,10.4166666666667,
7395,10.29814815,6.9,
7396,8.33736383333333,6.9,
7397,6.2540305,6.9,
7398,4.40217865,6.9,
7400,0.466993466666667,6.9,
2871,0.870547,12.9666666666667,
6186,5.35838508333333,3.75,
6189,1.69726683333333,3.75,
6190,0.381477366666667,3.75,
3565,7.8249229,12.1333333333333,
3567,6.15125343333333,12.1333333333333,
3572,1.98857758333333,12.1333333333333,
4628,3.49889325,8.11666666666667,
26,0.370255016666667,10.1,
2878,2.7144689,3.75,
10,5.66461646666667,11.8333333333333,
11,5.23543191666667,11.8333333333333,
16,3.04999328333333,11.8333333333333,
23,0.00233813333333333,11.8333333333333,
2008,4.67280586666667,7.08333333333333,
10786,0.522281583333333,16.0666666666667,
11570,5.83487711666667,12.65,
11574,3.71225166666667,12.65,
11575,3.18315113333333,12.65,
11579,1.07137755,12.65,
13219,7.21727286666667,8.15,
14002,11.2660714333333,4.08333333333333,
14005,6.4248016,4.08333333333333,
7876,1.98912741666667,15.6833333333333,
9610,9.94715446666667,11.5166666666667,
9617,1.30365928333333,11.5166666666667,
10307,11.04761905,7.85,
10787,11.8192512833333,4.16666666666667,
10789,9.66846498333333,4.16666666666667,
10794,3.99738876666667,4.16666666666667,
10796,1.74564936666667,4.16666666666667,
2002,0.0944908166666667,19.9666666666667,
6188,2.88774301666667,7.53333333333333,
6883,7.03670251666667,3.78333333333333,
6884,5.49824098333333,3.78333333333333,
6886,2.13095178333333,3.78333333333333,
27,8.26499186666667,4.66666666666667,
32,6.09600263333333,4.66666666666667,
4618,9.04380216666667,11.3166666666667,
4621,7.36758211666667,11.3166666666667,
5,7.83523988333333,15.0833333333333,
9,6.10709435,15.0833333333333,
21,0.874000566666667,15.0833333333333,
2004,8.68733098333333,10.3333333333333,
10785,1.68507228333333,19.7166666666667,
11565,8.46103195,16.3,
11569,6.35571045,16.3,
11571,5.29433658333333,16.3,
11572,4.7680208,16.3,
11573,4.24988608333333,16.3,
13217,9.50365906666667,11.8,
13221,5.06648656666667,11.8,
13223,2.89257353333333,11.8,
14004,8.01210318333333,7.73333333333333,
14008,1.44669541666667,7.73333333333333,
14521,12.1249373333333,3.65,
14523,2.2215557,3.65,
2872,10.31340415,8.01666666666667,
2873,9.03135286666667,8.01666666666667,
2875,6.52978938333333,8.01666666666667,
3579,8.54060525,4.26666666666667,
3587,1.98742833333333,4.26666666666667,
3589,0.298913083333333,4.26666666666667,
7891,5.79139146666667,7.83333333333333,
7895,3.78623981666667,7.83333333333333,
9624,3.86561828333333,3.83333333333333,
10306,1.21428571666667,23.5333333333333,
11566,7.93193141666667,17.0333333333333,
11567,7.40283088333333,17.0333333333333,
11577,2.127382,17.0333333333333,
13215,11.7636182,12.5333333333333,
13216,10.6272545666667,12.5333333333333,
13225,0.6703513,12.5333333333333,
14003,9.59940476666667,8.46666666666667,
14006,4.83750001666667,8.46666666666667,
14007,3.17083335,8.46666666666667,
14522,6.56938178333333,4.38333333333333,
14693,0.8,0.733333333333333,
7874,2.9769323,20.3333333333333,
7875,2.4769323,20.3333333333333,
9616,2.55365928333333,16.1666666666667,
10309,7.43668866666667,12.5,
10310,5.47590435,12.5,
10311,3.7809891,12.5,
10788,10.7322947666667,8.81666666666667,
10790,8.53210135,8.81666666666667,
10792,6.27040955,8.81666666666667,
11589,8.94566921666667,4.65,
11592,7.36079955,4.65,
6184,7.84295298333333,11.2833333333333,
6185,6.60838508333333,11.2833333333333,
6187,4.1535658,11.2833333333333,
6881,10.3535884833333,7.53333333333333,
6887,0.376565816666667,7.53333333333333,
7401,10.3226672333333,3.75,
7402,8.19500766666667,3.75,
7403,6.34315581666667,3.75,
7406,0.460802866666667,3.75,
2000,0.979591833333333,24.9333333333333,
2868,3.55128205,21.7666666666667,
3564,8.68699186666667,18.4333333333333,
3568,5.29655258333333,18.4333333333333,
4619,8.49435161666667,14.4166666666667,
4625,5.15361981666667,14.4166666666667,
4626,4.61014155,14.4166666666667,
4627,4.0483438,14.4166666666667,
4629,2.9370955,14.4166666666667,
4630,2.39064741666667,14.4166666666667,
4633,0.723946466666667,14.4166666666667,
8,6.5362789,18.2833333333333,
22,0.444816016666667,18.2833333333333,
2005,7.70693883333333,13.5333333333333,
2006,6.66527216666667,13.5333333333333,
39,3.05401148333333,8.6,
42,1.75328195,8.6,
2017,5.57256985,3.93333333333333,
2019,3.56246883333333,3.93333333333333,
7889,6.80172441666667,11.4333333333333,
7894,4.28375225,11.4333333333333,
3576,10.9602773833333,9.4,
3580,7.73415363333333,9.4,
3581,6.92770201666667,9.4,
3583,5.25999303333333,9.4,
4637,11.0272565666667,5.13333333333333,
4640,9.38177466666667,5.13333333333333,
4641,8.82621911666667,5.13333333333333,
4643,7.71817738333333,5.13333333333333,
4644,7.15637963333333,5.13333333333333,
4654,1.62071305,5.13333333333333,
1,0.563318783333333,30.3333333333333,
2001,1.13615748333333,27.1666666666667,
6182,10.3275208833333,14.7333333333333,
6183,9.07752088333333,14.7333333333333,
6882,8.59920251666667,10.9833333333333,
6885,3.74385501666667,10.9833333333333,
7404,4.3823715,7.2,
7405,2.42158718333333,7.2,
