id,arr_time,board_from
2861,21:18:44.037414,2
2862,21:19:44.643475,2
2863,21:20:47.143475,2
2864,21:21:50.301370,2
2865,21:22:50.301370,2
2866,21:23:49.124899,2
2867,21:24:52.282794,2
2868,21:25:51.106323,2
2869,21:26:48.798631,2
2870,21:27:48.204572,2
2871,21:28:49.429062,2
2872,21:29:50.035123,2
2873,21:30:48.287550,2
3556,21:21:47.301962,3
3557,21:22:59.591119,3
3558,21:24:13.665193,3
3559,21:25:25.093764,3
3560,21:26:42.016841,3
3561,21:27:55.187573,3
3562,21:29:06.616144,3
3563,21:30:21.616144,3
4605,21:25:55.364953,4
4606,21:26:44.145441,4
4607,21:27:33.325769,4
4608,21:28:24.607820,4
4609,21:29:14.194597,4
4610,21:30:05.476648,4
6169,21:28:48.882270,5
6170,21:29:22.780575,5
6171,21:29:55.929746,5
6172,21:30:28.896779,5
