id,arr_time,board_from
1980,21:22:25.575041,1
1981,21:22:51.216067,1
1982,21:23:17.764740,1
1983,21:23:43.296655,1
1984,21:24:08.937681,1
1985,21:24:34.799750,1
1986,21:25:00.661819,1
1987,21:25:26.523888,1
1988,21:25:52.610845,1
1989,21:26:18.361918,1
1990,21:26:44.793636,1
1991,21:27:10.994509,1
1992,21:27:37.195382,1
1993,21:28:03.169408,1
1994,21:28:29.718081,1
1995,21:28:56.033870,1
1996,21:29:22.120827,1
1997,21:29:48.669500,1
1998,21:30:15.101218,1
2862,21:28:01.755536,2
2863,21:29:02.980026,2
2864,21:30:04.204516,2
