id,arr_time,board_from
1974,21:19:54.246925,1
1975,21:20:20.562714,1
1976,21:20:46.536740,1
1977,21:21:12.287813,1
1978,21:21:38.836486,1
1979,21:22:04.923443,1
1980,21:22:30.674516,1
1981,21:22:56.425589,1
1982,21:23:21.957504,1
1983,21:23:47.708577,1
1984,21:24:13.240492,1
1985,21:24:38.881518,1
1986,21:25:04.632591,1
1987,21:25:30.833464,1
1988,21:25:57.382137,1
1989,21:26:23.469094,1
1990,21:26:49.331163,1
1991,21:27:15.532036,1
1992,21:27:41.394105,1
1993,21:28:07.145178,1
1994,21:28:32.786204,1
1995,21:28:58.760230,1
1996,21:29:24.734256,1
1997,21:29:50.596325,1
1998,21:30:16.347398,1
2864,21:24:37.810479,2
2865,21:25:39.666149,2
2866,21:26:42.166149,2
2867,21:27:39.858457,2
2868,21:28:40.464518,2
2869,21:29:41.070579,2
2870,21:30:44.228474,2
3564,21:27:21.398630,3
3565,21:28:38.321707,3
3566,21:29:55.244784,3
3567,21:31:07.533941,3
4611,21:30:30.932904,4
7873,22:01:44.761908,9
