id,arr_time,board_from
1953,21:09:06.418524,1
1954,21:09:32.392550,1
1955,21:09:58.366576,1
1956,21:10:24.117649,1
1957,21:10:49.868722,1
1958,21:11:15.619795,1
1959,21:11:41.593821,1
1960,21:12:07.909610,1
1961,21:12:33.441525,1
1962,21:12:59.990198,1
1963,21:13:26.077155,1
1964,21:13:51.718181,1
1965,21:14:17.805138,1
1966,21:14:44.120927,1
1967,21:15:10.321800,1
1968,21:15:35.962826,1
1969,21:16:02.278615,1
1970,21:16:28.479488,1
1971,21:16:54.795277,1
1972,21:17:20.769303,1
1973,21:17:47.435970,1
1974,21:18:13.187043,1
1975,21:18:39.502832,1
1976,21:19:06.051505,1
1977,21:19:32.483223,1
1978,21:19:58.799012,1
1979,21:20:24.440038,1
1980,21:20:50.302107,1
1981,21:21:16.164176,1
1982,21:21:42.830843,1
1983,21:22:08.362758,1
1984,21:22:34.224827,1
1985,21:22:59.865853,1
1986,21:23:25.616926,1
1987,21:23:51.932715,1
1988,21:24:17.683788,1
1989,21:24:43.657814,1
1990,21:25:09.744771,1
1991,21:25:36.411438,1
1992,21:26:02.727227,1
1993,21:26:28.589296,1
1994,21:26:55.021014,1
1995,21:27:21.687681,1
1996,21:27:48.236354,1
1997,21:28:14.323311,1
1998,21:28:40.074384,1
1999,21:29:06.275257,1
2000,21:29:32.476130,1
2001,21:29:58.563087,1
2002,21:30:24.878876,1
2853,21:13:10.430960,2
2854,21:14:11.655450,2
2855,21:15:12.261511,2
2856,21:16:12.261511,2
2857,21:17:15.419406,2
2858,21:18:15.419406,2
2859,21:19:12.562263,2
2860,21:20:15.720158,2
2861,21:21:13.972585,2
2862,21:22:13.378526,2
2863,21:23:13.984587,2
2864,21:24:13.390528,2
2865,21:25:12.214057,2
2866,21:26:13.438547,2
2867,21:27:15.938547,2
2868,21:28:13.081404,2
2869,21:29:10.224261,2
2870,21:30:08.476688,2
3553,21:17:04.815908,3
3554,21:18:23.763276,3
3555,21:19:37.837350,3
3556,21:20:55.759428,3
3557,21:22:12.682505,3
3558,21:23:31.629873,3
3559,21:24:50.577241,3
3560,21:26:02.866398,3
3561,21:27:16.940472,3
3562,21:28:33.863549,3
3563,21:29:52.810917,3
3564,21:31:08.760284,3
4591,21:20:08.922028,4
4592,21:21:00.204079,4
4593,21:21:51.928217,4
4594,21:22:44.102130,4
4595,21:23:34.102130,4
4596,21:24:22.489227,4
4597,21:25:11.269715,4
4598,21:26:01.269715,4
4599,21:26:50.856492,4
4600,21:27:42.138543,4
4601,21:28:32.558711,4
4602,21:29:24.282849,4
4603,21:30:15.130307,4
6160,21:23:22.990576,5
6161,21:23:55.957609,5
6162,21:24:28.924642,5
6163,21:25:02.822947,5
6164,21:25:35.255379,5
6165,21:26:08.588712,5
6166,21:26:41.375597,5
6167,21:27:13.808029,5
6168,21:27:47.141362,5
6169,21:28:21.039667,5
6170,21:28:55.130576,5
6171,21:29:29.221485,5
6172,21:30:02.008370,5
