id,arr_time,board_from
2857,21:16:35.754177,2
2858,21:17:34.577706,2
2859,21:18:32.270014,2
2860,21:19:32.876075,2
2861,21:20:34.100565,2
2862,21:21:34.706626,2
2863,21:22:35.312687,2
2864,21:23:35.312687,2
2865,21:24:35.918748,2
2866,21:25:33.611056,2
2867,21:26:36.111056,2
2868,21:27:34.934585,2
2869,21:28:35.540646,2
2870,21:29:37.396316,2
2871,21:30:38.002377,2
3555,21:20:49.884761,3
3556,21:22:07.806839,3
3557,21:23:24.729916,3
3558,21:24:42.651994,3
3559,21:25:59.575071,3
3560,21:27:16.498148,3
3561,21:28:34.420226,3
3562,21:29:46.709383,3
3563,21:31:01.709383,3
4600,21:24:13.039253,4
4601,21:25:03.459421,4
4602,21:25:54.741472,4
4603,21:26:46.465610,4
4604,21:27:36.465610,4
4605,21:28:25.246098,4
4606,21:29:13.246098,4
4607,21:30:03.246098,4
6167,21:27:25.408738,5
6168,21:27:59.116603,5
6169,21:28:33.207512,5
6170,21:29:05.639944,5
6171,21:29:39.730853,5
6172,21:30:13.064186,5
7859,21:52:20.476192,9
