id,arr_time,board_from
2857,21:17:56.875291,2
2858,21:18:57.481352,2
2859,21:19:55.733779,2
2860,21:20:52.876636,2
2861,21:21:52.876636,2
2862,21:22:50.019493,2
2863,21:23:51.243983,2
2864,21:24:48.936291,2
2865,21:25:52.094186,2
2866,21:26:49.786494,2
2867,21:27:48.610023,2
2868,21:28:46.302331,2
2869,21:29:46.908392,2
2870,21:30:48.132882,2
3557,21:21:18.628854,3
3558,21:22:30.918011,3
3559,21:23:41.506246,3
3560,21:24:52.094481,3
3561,21:26:03.523052,3
3562,21:27:17.597126,3
3563,21:28:36.544494,3
3564,21:29:47.973065,3
3565,21:31:01.143797,3
4608,21:24:41.077482,4
4609,21:25:33.251395,4
4610,21:26:21.638492,4
4611,21:27:12.058660,4
4612,21:28:00.445757,4
4613,21:28:48.832854,4
4614,21:29:41.006767,4
4615,21:30:30.187095,4
6172,21:27:58.590006,5
6173,21:28:32.875720,5
6174,21:29:06.395273,5
6175,21:29:40.103138,5
6176,21:30:13.070171,5
6875,21:31:11.401834,6
7860,21:50:40.476191,9
