id,arr_time,board_from
1953,21:10:01.711920,1
1954,21:10:28.143638,1
1955,21:10:54.117664,1
1956,21:11:19.649579,1
1957,21:11:45.965368,1
1958,21:12:12.166241,1
1959,21:12:37.698156,1
1960,21:13:04.013945,1
1961,21:13:29.765018,1
1962,21:13:55.739044,1
1963,21:14:21.826001,1
1964,21:14:47.577074,1
1965,21:15:13.892863,1
1966,21:15:39.533889,1
1967,21:16:05.849678,1
1968,21:16:32.050551,1
1969,21:16:57.912620,1
1970,21:17:23.886646,1
1971,21:17:50.318364,1
1972,21:18:16.634153,1
1973,21:18:42.949942,1
1974,21:19:08.590968,1
1975,21:19:34.564994,1
1976,21:20:00.880783,1
1977,21:20:27.547450,1
1978,21:20:53.979168,1
1979,21:21:20.180041,1
1980,21:21:46.266998,1
1981,21:22:12.129067,1
1982,21:22:37.770093,1
1983,21:23:03.632162,1
1984,21:23:30.180835,1
1985,21:23:56.381708,1
1986,21:24:22.022734,1
1987,21:24:47.884803,1
1988,21:25:13.635876,1
1989,21:25:39.386949,1
1990,21:26:05.138022,1
1991,21:26:31.338895,1
1992,21:26:57.200964,1
1993,21:27:23.867631,1
1994,21:27:49.399546,1
1995,21:28:15.373572,1
1996,21:28:41.014598,1
1997,21:29:07.101555,1
1998,21:29:33.417344,1
1999,21:29:59.849062,1
2000,21:30:26.280780,1
2853,21:14:51.715544,2
2854,21:15:49.407852,2
2855,21:16:50.013913,2
2856,21:17:52.513913,2
2857,21:18:50.766340,2
2858,21:19:49.018767,2
2859,21:20:48.424708,2
2860,21:21:50.280378,2
2861,21:22:47.423235,2
2862,21:23:49.923235,2
2863,21:24:48.746764,2
2864,21:25:46.999191,2
2865,21:26:48.854861,2
2866,21:27:47.107288,2
2867,21:28:44.250145,2
2868,21:29:43.656086,2
2869,21:30:41.908513,2
3557,21:18:26.795254,3
3558,21:19:42.744621,3
3559,21:21:02.744621,3
3560,21:22:19.667698,3
3561,21:23:36.590775,3
3562,21:24:49.761507,3
3563,21:26:00.349742,3
3564,21:27:15.349742,3
3565,21:28:26.778313,3
3566,21:29:38.206884,3
3567,21:30:56.128962,3
4597,21:21:01.058159,4
4598,21:21:49.838647,4
4599,21:22:39.018975,4
4600,21:23:27.018975,4
4601,21:24:16.199303,4
4602,21:25:04.979791,4
4603,21:25:53.366888,4
4604,21:26:41.753985,4
4605,21:27:31.340762,4
4606,21:28:23.064900,4
4607,21:29:13.064900,4
4608,21:30:01.064900,4
6164,21:24:32.925567,5
6165,21:25:06.633432,5
6166,21:25:39.600465,5
6167,21:26:13.498770,5
6168,21:26:46.647941,5
6169,21:27:20.546246,5
6170,21:27:54.831960,5
6171,21:28:28.922869,5
6172,21:29:02.442422,5
6173,21:29:36.340727,5
6174,21:30:08.949423,5
6865,21:31:03.080642,6
