id,arr_time,board_from
1926,20:59:01.398756,1
1927,20:59:27.599629,1
1928,20:59:53.800502,1
1929,21:00:20.467169,1
1930,21:00:46.668042,1
1931,21:01:12.983831,1
1932,21:01:38.515746,1
1933,21:02:05.064419,1
1934,21:02:30.815492,1
1935,21:02:56.789518,1
1936,21:03:23.221236,1
1937,21:03:49.195262,1
1938,21:04:15.861929,1
1939,21:04:41.948886,1
1940,21:05:07.699959,1
1941,21:05:33.900832,1
1942,21:06:00.449505,1
1943,21:06:26.423531,1
1944,21:06:52.174604,1
1945,21:07:17.925677,1
1946,21:07:44.474350,1
1947,21:08:11.023023,1
1948,21:08:36.664049,1
1949,21:09:02.638075,1
1950,21:09:29.186748,1
1951,21:09:54.827774,1
1952,21:10:21.376447,1
1953,21:10:47.577320,1
1954,21:11:13.109235,1
1955,21:11:39.657908,1
1956,21:12:06.089626,1
1957,21:12:32.290499,1
1958,21:12:58.839172,1
1959,21:13:24.590245,1
1960,21:13:50.341318,1
1961,21:14:16.428275,1
1962,21:14:42.629148,1
1963,21:15:08.830021,1
1964,21:15:34.471047,1
1965,21:16:00.002962,1
1966,21:16:25.643988,1
1967,21:16:51.844861,1
1968,21:17:17.595934,1
1969,21:17:44.262601,1
1970,21:18:10.013674,1
1971,21:18:36.214547,1
1972,21:19:02.530336,1
1973,21:19:28.962054,1
1974,21:19:54.824123,1
1975,21:20:20.911080,1
1976,21:20:46.662153,1
1977,21:21:12.749110,1
1978,21:21:38.949983,1
1979,21:22:04.812052,1
1980,21:22:31.478719,1
1981,21:22:57.794508,1
1982,21:23:23.768534,1
1983,21:23:49.855491,1
1984,21:24:15.606564,1
1985,21:24:41.357637,1
1986,21:25:07.108710,1
1987,21:25:33.424499,1
1988,21:25:59.175572,1
1989,21:26:24.816598,1
1990,21:26:51.132387,1
1991,21:27:16.883460,1
1992,21:27:43.432133,1
1993,21:28:09.747922,1
1994,21:28:36.296595,1
1995,21:29:02.612384,1
1996,21:29:28.474453,1
1997,21:29:54.448479,1
1998,21:30:20.764268,1
2845,21:04:14.978374,2
2846,21:05:15.584435,2
2847,21:06:14.407964,2
2848,21:07:16.907964,2
2849,21:08:17.514025,2
2850,21:09:16.337554,2
2851,21:10:14.589981,2
2852,21:11:14.589981,2
2853,21:12:11.732838,2
2854,21:13:12.338899,2
2855,21:14:14.838899,2
2856,21:15:12.531207,2
2857,21:16:12.531207,2
2858,21:17:10.223515,2
2859,21:18:10.829576,2
2860,21:19:10.235517,2
2861,21:20:13.393412,2
2862,21:21:15.249082,2
2863,21:22:13.501509,2
2864,21:23:15.357179,2
2865,21:24:15.357179,2
2866,21:25:12.500036,2
2867,21:26:11.323565,2
2868,21:27:10.729506,2
2869,21:28:13.229506,2
2870,21:29:13.229506,2
2871,21:30:16.387401,2
3545,21:09:28.782052,3
3546,21:10:40.210623,3
3547,21:11:52.499780,3
3548,21:13:03.928351,3
3549,21:14:16.217508,3
3550,21:15:30.291582,3
3551,21:16:43.462314,3
3552,21:18:00.385391,3
3553,21:19:19.332759,3
3554,21:20:37.254837,3
3555,21:21:47.843072,3
3556,21:23:06.790440,3
3557,21:24:18.219011,3
3558,21:25:30.508168,3
3559,21:26:49.455536,3
3560,21:28:02.626268,3
3561,21:29:19.549345,3
3562,21:30:36.472422,3
4582,21:12:07.850874,4
4583,21:12:59.575012,4
4584,21:13:49.575012,4
4585,21:14:39.161789,4
4586,21:15:27.548886,4
4587,21:16:18.830937,4
4588,21:17:07.218034,4
4589,21:17:56.804811,4
4590,21:18:47.652269,4
4591,21:19:36.039366,4
4592,21:20:24.819854,4
4593,21:21:16.101905,4
4594,21:22:05.282233,4
4595,21:22:55.702401,4
4596,21:23:45.702401,4
4597,21:24:34.482889,4
4598,21:25:22.869986,4
4599,21:26:15.043899,4
4600,21:27:04.224227,4
4601,21:27:53.004715,4
4602,21:28:41.004715,4
4603,21:29:29.785203,4
4604,21:30:19.785203,4
6141,21:15:49.069800,5
6142,21:16:23.355514,5
6143,21:16:57.063379,5
6144,21:17:30.961684,5
6145,21:18:05.247398,5
6146,21:18:38.580731,5
6147,21:19:11.367616,5
6148,21:19:43.800048,5
6149,21:20:17.890957,5
6150,21:20:50.857990,5
6151,21:21:24.007161,5
6152,21:21:58.292875,5
6153,21:22:30.901571,5
6154,21:23:04.992480,5
6155,21:23:37.959513,5
6156,21:24:10.568209,5
6157,21:24:44.087762,5
6158,21:25:16.696458,5
6159,21:25:50.029791,5
6160,21:26:22.462223,5
6161,21:26:55.070919,5
6162,21:27:28.037952,5
6163,21:28:02.128861,5
6164,21:28:36.027166,5
6165,21:29:08.635862,5
6166,21:29:42.726771,5
6167,21:30:15.875942,5
6857,21:19:54.488882,6
6858,21:21:09.488882,6
6859,21:22:22.659614,6
6860,21:23:39.582691,6
6861,21:24:59.582691,6
6862,21:26:11.871848,6
6863,21:27:28.794925,6
6864,21:28:40.223496,6
6865,21:29:56.172863,6
6866,21:31:10.246937,6
7383,21:24:18.395678,7
7384,21:25:53.633773,7
7385,21:27:40.776630,7
7386,21:29:27.919487,7
7387,21:31:01.669487,7
7815,21:27:33.834682,8
7816,21:29:24.945793,8
7817,21:31:18.153340,8
7848,21:32:51.428572,9
