id,waiting_time,ride_time
4608,1.6261261333333332,3.25
4610,0.5241894,3.25
1,0.7241887833333334,6.25
14003,0.10080351666666668,3.25
4609,1.0766755833333332,6.683333333333334
10781,3.9371657833333336,3.4166666666666665
10783,1.75078585,3.4166666666666665
2873,2.8011464,3.4166666666666665
2875,0.29762581666666665,3.4166666666666665
2,0.2817109,9.383333333333333
7867,5.6591036,4.166666666666667
7869,4.648899516666666,4.166666666666667
13218,1.09139785,9.466666666666667
14002,1.7401477833333334,6.383333333333334
14001,3.525862066666667,6.483333333333333
14525,3.7380952333333335,3.2333333333333334
6874,7.15508475,3.466666666666667
6875,5.542181516666667,3.466666666666667
4,8.243481116666667,3.1666666666666665
8,6.52296315,3.1666666666666665
16,3.0517203833333335,3.1666666666666665
17,2.6169377666666667,3.1666666666666665
3575,0.6341195666666667,3.1333333333333333
2004,1.1761735,10.683333333333334
3569,4.886528766666667,4.016666666666667
3571,3.1843702833333336,4.016666666666667
10299,1.4122807,11.1
11572,5.460343333333333,4.6
11578,2.307560033333333,4.6
11580,1.2739614000000001,4.6
7865,6.666666666666667,7.933333333333334
7876,1.1853561833333333,7.933333333333334
4611,0.9655301833333334,12.333333333333334
7401,0.07712673333333334,3.0833333333333335
6176,1.6330519000000001,10.416666666666666
6177,0.4135397,10.416666666666666
6878,0.645422,6.983333333333333
7397,8.5417379,3.5166666666666666
7398,6.319515683333334,3.5166666666666666
7399,4.145602633333334,3.5166666666666666
7400,2.1047862999999998,3.5166666666666666
2871,5.182098766666667,10.666666666666666
3566,7.332870233333334,7.25
18,2.1783412833333333,7.116666666666666
22,0.43521505,7.116666666666666
2009,6.161497416666666,3.95
2015,0.14726080000000003,3.95
4629,1.5752272,4.633333333333334
4630,1.0227410166666666,4.633333333333334
25,0.8621708666666666,6.6
26,0.4311363833333333,6.6
10784,0.5743152666666667,12.133333333333333
11567,8.078808983333333,8.716666666666667
11569,7.028932983333333,8.716666666666667
11571,5.99797775,8.716666666666667
11576,3.3657907166666665,8.716666666666667
11581,0.7420465,8.716666666666667
4612,0.4190821,15.433333333333334
6178,0.13973018333333334,12.266666666666667
7874,2.1731610666666668,11.616666666666667
6174,4.134615383333333,13.766666666666667
6175,2.9151031833333336,13.766666666666667
6876,3.9796815166666666,10.333333333333334
6877,2.3403372499999997,10.333333333333334
7396,10.464814816666665,6.866666666666666
2003,2.1862745166666664,17.683333333333334
2005,0.1452456666666667,17.683333333333334
3565,8.166203566666667,11.016666666666667
3572,2.3713621500000004,11.016666666666667
3573,1.57136215,11.016666666666667
6183,4.554163733333334,3.7666666666666666
3,8.674515600000001,10.9
13,4.3504379166666665,10.9
20,1.3162723166666666,10.9
4619,7.085515333333333,7.816666666666666
4620,6.5420370666666665,7.816666666666666
4624,4.341066516666667,7.816666666666666
4626,3.24213225,7.816666666666666
4627,2.6803345,7.816666666666666
6187,0.8276775166666667,3.183333333333333
11570,6.516112466666667,12.6
11573,4.93402755,12.6
11574,4.421207033333333,12.6
11577,2.8338758166666667,12.6
11582,0.21848628333333334,12.6
13222,8.645356283333333,8.0
13225,5.366104216666667,8.0
13227,3.1427840666666667,8.0
13228,2.078954283333333,8.0
13229,0.9678431666666667,8.0
14005,9.84430635,3.8833333333333333
14009,3.2190429833333334,3.8833333333333333
9607,7.629253233333333,11.416666666666666
10300,11.591228066666668,7.65
10785,12.055017016666666,3.966666666666667
10789,7.776330316666667,3.966666666666667
10790,6.6893738,3.966666666666667
10795,1.0165622833333334,3.966666666666667
28,7.8282214,3.1666666666666665
39,3.0427486166666666,3.1666666666666665
40,2.6135640666666666,3.1666666666666665
46,0.0102999,3.1666666666666665
